article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0757671006,757671,Raspberry,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Short-sleeved blouse in a viscose crêpe weave with a round neckline and small opening with a concealed button at the back of the neck. Decorative gathers at the shoulders and along the yoke at the back.
0757671007,757671,Raspberry,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Short-sleeved blouse in a viscose crêpe weave with a round neckline and small opening with a concealed button at the back of the neck. Decorative gathers at the shoulders and along the yoke at the back.
0757671008,757671,Raspberry,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Short-sleeved blouse in a viscose crêpe weave with a round neckline and small opening with a concealed button at the back of the neck. Decorative gathers at the shoulders and along the yoke at the back.
0757709004,757709,pigion dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Calf-length dress in crinkled jersey with narrow, adjustable shoulder straps, knot detail and cut-out section at the front, seam below the bust and A-line skirt. Lined bodice."
0757711001,757711,charades top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short top in textured jersey with elastication and a small frill trim at the top, narrow, tie-top shoulder straps and smocking and a flounce at the hem."
0757711003,757711,charades top,253,Vest top,Garment Upper body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Short top in textured jersey with elastication and a small frill trim at the top, narrow, tie-top shoulder straps and smocking and a flounce at the hem."
0757726003,757726,tag top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Fitted one-shoulder top in ribbed jersey with one shoulder strap.
0757726004,757726,tag top,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Fitted one-shoulder top in ribbed jersey with one shoulder strap.
0757740003,757740,cluedo tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted top in stretch, ribbed viscose jersey with narrow shoulder straps and a low-cut back."
0757743003,757743,Banoffee bodycon dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length dress in ribbed jersey with a slight sheen and a s split shoulder strap on one shoulder."
0757743006,757743,Banoffee bodycon dress,265,Dress,Garment Full body,1010016,Solid,32,Orange,7,Medium,3,Orange,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length dress in ribbed jersey with a slight sheen and a s split shoulder strap on one shoulder."
0757805001,757805,Wow Rocky Regular Tee 4.99:-,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
0757805002,757805,Wow Rocky Regular Tee 4.99:-,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
0757805013,757805,Wow Rocky Tee 4.99:-,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
0757805017,757805,Wow Rocky Tee 4.99:-,255,T-shirt,Garment Upper body,1010016,Solid,31,Light Orange,3,Light,3,Orange,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with sewn-in turn-ups on the sleeves.
0757812003,757812,Rob Tee,255,T-shirt,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in soft jersey with a low, roll-edge neckline and roll edges around the sleeves."
0757813001,757813,Cameron Relaxed Cut Off 4.99,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Vest top in cotton jersey with narrow ribbing around the neckline, deep armholes with raw edges, and short slits in the sides."
0757813002,757813,Cameron Relaxed Cut Off 4.99,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Vest top in cotton jersey with narrow ribbing around the neckline, deep armholes with raw edges, and short slits in the sides."
0757813009,757813,Cameron Cut Off Tee,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Vest top in cotton jersey with narrow ribbing around the neckline, deep armholes with raw edges, and short slits in the sides."
0757828001,757828,Bandeau 2-pack,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted tube tops in soft cotton jersey.
0757884002,757884,DIDIER BASIC 6PACK,498,Baby Bib,Accessories,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Double-layered triangular scarves in soft organic cotton jersey with an adjustable press-stud fastening at the back of the neck.
0757884012,757884,DIDIER BASIC 6PACK,498,Baby Bib,Accessories,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Double-layered triangular scarves in soft organic cotton jersey with an adjustable press-stud fastening at the back of the neck.
0757903001,757903,Bengal Scarf,80,Scarf,Accessories,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft weave with fringes on the short sides.
0757904002,757904,Maud Blanket,80,Scarf,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Large scarf in a soft weave with short fringes along the edges.
0757904009,757904,Maud Blanket,80,Scarf,Accessories,1010004,Check,13,Beige,4,Dark,11,Beige,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Large scarf in a soft weave with short fringes along the edges.
0757909004,757909,Jarla Scarf,80,Scarf,Accessories,1010004,Check,42,Red,5,Bright,18,Red,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Large scarf in a soft weave with a lightly brushed finish. Fringe trims along the short sides.
0757915001,757915,Swish Super Push,298,Bikini top,Swimwear,1010001,All over pattern,11,Off White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with underwired, gathered, thickly padded, moulded cups to maximise the bust and create a fuller cleavage. Narrow ties that fasten at the back of the neck and an adjustable fastening at the back."
0757915002,757915,Swish Super Push,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with underwired, gathered, thickly padded, moulded cups to maximise the bust and create a fuller cleavage. Narrow ties that fasten at the back of the neck and an adjustable fastening at the back."
0757915003,757915,Swish Super Push,298,Bikini top,Swimwear,1010016,Solid,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Bikini top with underwired, gathered, thickly padded, moulded cups to maximise the bust and create a fuller cleavage. Narrow ties that fasten at the back of the neck and an adjustable fastening at the back."
0757926001,757926,Skinny H.W Ankle Festive,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and super-skinny legs."
0757957001,757957,Alicia Shortie 3p,286,Underwear bottom,Underwear,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shortie briefs in cotton jersey with a mid waist, lined gusset, low-cut legs with lace trims, and medium coverage at the back."
0757971001,757971,Greta ctn brazilian 3p,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in soft cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0757971003,757971,Greta ctn brazilian 3p,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in soft cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0757971004,757971,Greta ctn brazilian 3p,286,Underwear bottom,Underwear,1010001,All over pattern,10,White,3,Light,9,White,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in soft cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0757971006,757971,Greta ctn brazilian 3p,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in soft cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0757983001,757983,Jossan Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short shorts in soft viscose twill with a high waist that is elasticated at the back, a zip fly and button, pleats at the front and pockets in the side seams."
0757995007,757995,Tropicana Top,298,Bikini top,Swimwear,1010026,Other structure,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Smocked bikini top with narrow adjustable shoulder straps and lined cups with removable inserts that shape the bust. No fasteners.
0757995009,757995,Tropicana Top,298,Bikini top,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Smocked bikini top with narrow adjustable shoulder straps and lined cups with removable inserts that shape the bust. No fasteners.
0757995011,757995,Tropicana Top,298,Bikini top,Swimwear,1010026,Other structure,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Smocked bikini top with narrow adjustable shoulder straps and lined cups with removable inserts that shape the bust. No fasteners.
0757995012,757995,Tropicana Top,298,Bikini top,Swimwear,1010026,Other structure,92,Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Smocked bikini top with narrow adjustable shoulder straps and lined cups with removable inserts that shape the bust. No fasteners.
0758002008,758002,Tropicana Brazilian CON,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, smocked bikini bottoms with a low waist and high cut at the back."
0758002010,758002,Tropicana Brazilian CON,59,Swimwear bottom,Swimwear,1010026,Other structure,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, smocked bikini bottoms with a low waist and high cut at the back."
0758002011,758002,Tropicana Brazilian,59,Swimwear bottom,Swimwear,1010026,Other structure,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, smocked bikini bottoms with a low waist and high cut at the back."
0758002012,758002,Tropicana Brazilian,59,Swimwear bottom,Swimwear,1010026,Other structure,92,Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, smocked bikini bottoms with a low waist and high cut at the back."
0758027001,758027,Marielle Top,254,Top,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut top in jacquard-weave viscose with satin stripes. V-neck front and back, ties at the back of the neck and wide shoulder straps. Unlined."
0758034001,758034,Ivory ch brazilian 5pk,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0758034010,758034,Ivory ch brazilian 5pk,286,Underwear bottom,Underwear,1010020,Contrast,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0758034016,758034,Ivory ch brazilian 5pk,286,Underwear bottom,Underwear,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in cotton jersey with lace trims, a low waist, lined gusset and high cut at the back."
0758043001,758043,LS Emmy Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"LOVE STORIES x H&M. Bikini bottoms with an elasticated mid waist, rings at the sides and medium coverage at the back. Lined."
0758049001,758049,LS Olivia Triangle Top,298,Bikini top,Swimwear,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,LOVE STORIES x H&M. Patterned triangle bikini top with contrasting colour trims and lined cups with removable inserts that shape the bust. Tie-top shoulder straps and ties at the back.
0758050001,758050,LS Olivia Cheeky Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"LOVE STORIES x H&M. Patterned bikini bottoms with an elasticated waist, overlocked frilled edges, narrow sides and a high-cut back. Lined."
0758089002,758089,LS Carrie Cheeky Brief,59,Swimwear bottom,Swimwear,1010001,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"LOVE STORIES x H&M. Fully lined bikini bottoms with a low waist, frill trim at the top and cutaway coverage at the back."
0758129001,758129,NICOLE STRAP DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Ankle-length dress in soft jersey with a V-neck, narrow, adjustable shoulder straps and slits in the sides."
0758129002,758129,NICOLE STRAP DRESS,265,Dress,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Ankle-length dress in soft jersey with a V-neck, narrow, adjustable shoulder straps and slits in the sides."
